,Reason,External Doc No.,Doc Type,Customer No.,Amount,UserID,Open,Ali_Amount,Ali_Type
10789,PriceError,1277974263622986221	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
10790,PriceError,1278004177798974583	,Invoice,SUD0127,405.0,,False,405.0,Counted Price
10791,Empty,1278023511188659071	,Invoice,SUD0128,493.09,,False,,
10792,PriceError,1278032294461350463	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
10793,Empty,1278040611829148942	,Invoice,SUD0128,193.47,,False,,
10794,PriceError,1278045363970881668	,Invoice,SUD0127,445.0,,False,445.0,Counted Price
10795,Empty,1278048603950695947	,Invoice,SUD0128,433.3,,False,,
10796,Empty,1278051193552483286	,Invoice,SUD0128,848.73,,False,,
10797,PriceError,1278054577082747926	,Invoice,SUD0127,393.71,,False,393.71,Counted Price
10798,Empty,1278069015959098146	,Invoice,SUD0128,664.45,,False,,
10799,Empty,1278086547295078827	,Invoice,SUD0128,615.73,,False,,
10800,PriceError,1278090470208515329	,Invoice,SUD0127,409.3,,False,409.3,Counted Price
10801,PriceError,1278103575011827026	,Invoice,SUD0127,436.26,,False,436.26,Counted Price
10802,Empty,1278108903110861542	,Invoice,SUD0128,0.0,,False,,
10803,Empty,1278120134866985081	,Invoice,SUD0128,612.53,,False,,
10804,PriceError,1278135147019893150	,Invoice,SUD0127,678.5,,False,678.5,Counted Price
10805,PriceError,1278138279923073060	,Invoice,SUD0127,335.67,,False,335.67,Counted Price
10806,Empty,1278144219271375777	,Invoice,SUD0128,344.97,,False,,
10807,Empty,1278181188742880687	,Invoice,SUD0128,669.48,,False,,
10808,PriceError,1278184682788005586	,Invoice,SUD0127,310.25,,False,310.25,Counted Price
10809,Empty,1278208047559594770	,Invoice,SUD0128,436.73,,False,,
10810,PriceError,1278208621723310161	,Invoice,SUD0127,964.94,,False,964.94,Counted Price
10811,Empty,1278223704727206943	,Invoice,SUD0128,349.33,,False,,
10812,Empty,1278245091729110978	,Invoice,SUD0128,444.26,,False,,
10813,PriceError,1278256934811894765	,Invoice,SUD0127,565.0,,False,555.0,Counted Price
10814,Empty,1278272845206126314	,Invoice,SUD0128,490.03,,False,,
10815,PriceError,1278279722026120848	,Invoice,SUD0127,650.64,,False,650.64,Counted Price
10816,PriceError,1278285447462798278	,Invoice,SUD0127,628.5,,False,608.5,Counted Price
10817,Empty,1278304419608288932	,Invoice,SUD0128,480.3,,False,,
10818,Empty,1278338475212110978	,Invoice,SUD0128,474.96,,False,,
10819,PriceError,1278349635756019970	,Invoice,SUD0127,863.28,,False,863.28,Counted Price
10820,Empty,1278354096794988078	,Invoice,SUD0128,464.76,,False,,
10821,Empty,1278367382394222320	,Invoice,SUD0128,612.53,,False,,
10822,PriceError,1278385417905456153	,Invoice,SUD0127,291.34,,False,291.34,Counted Price
10823,Empty,1278390638733104417	,Invoice,SUD0128,652.66,,False,,
10824,Empty,1278405720271911018	,Invoice,SUD0128,469.23,,False,,
10825,Empty,1278418140684630275	,Invoice,SUD0128,612.53,,False,,
10826,Empty,1278421922713465315	,Invoice,SUD0128,0.0,,False,,
10827,PriceError,1278422460076058574	,Invoice,SUD0127,945.13,,False,945.13,Counted Price
10828,Empty,1278442695065212334	,Invoice,SUD0128,333.3,,False,,
10829,Empty,1278478731741205568	,Invoice,SUD0128,1980.0,,False,,
10830,Empty,1278484021435646923	,Invoice,SUD0128,663.43,,False,,
10831,PriceError,1278509400298595119	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
10832,Empty,1278520381909275632	,Invoice,SUD0128,496.88,,False,,
10833,Empty,1278550154261221451	,Invoice,SUD0128,524.9,,False,,
10834,Empty,1278571429335922217	,Invoice,SUD0128,0.0,,False,,
10835,Empty,1278583345784798835	,Invoice,SUD0128,313.26,,False,,
10836,Empty,1278618048638501825	,Invoice,SUD0128,322.3,,False,,
10837,PriceError,1278639003618701178	,Invoice,SUD0127,765.79,,False,765.79,Counted Price
10838,Empty,1278642132184075461	,Invoice,SUD0128,140.43,,False,,
10839,Empty,1278646274221675230	,Invoice,SUD0128,499.66,,False,,
10840,PriceError,1278661611033061217	,Invoice,SUD0127,767.4,,False,767.4,Counted Price
10841,PriceError,1278667515136654035	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
10842,Empty,1278674028097768530	,Invoice,SUD0128,687.41,,False,,
10843,PriceError,1278711795668878966	,Invoice,SUD0127,553.97,,False,553.97,Counted Price
10844,Empty,1278757154184641914	,Invoice,SUD0128,1421.94,,False,,
10845,PriceError,1278772056096803155	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
10846,Empty,1278796681572961966	,Invoice,SUD0128,510.76,,False,,
10847,Empty,1278838119987903672	,Invoice,SUD0128,778.86,,False,,
10848,Empty,1278876062279926936	,Invoice,SUD0128,607.56,,False,,
10849,Empty,1278899534001913670	,Invoice,SUD0128,1461.06,,False,,
10850,PriceError,1278901909112509877	,Invoice,SUD0127,333.41,,False,333.41,Counted Price
10851,Empty,1278901909113509877	,Invoice,SUD0128,333.16,,False,,
10852,Empty,1278944532562999181	,Invoice,SUD0128,451.92,,False,,
10853,PriceError,1278946659617827723	,Invoice,SUD0127,718.82,,False,718.82,Counted Price
10854,Empty,1278980461014902955	,Invoice,SUD0128,450.13,,False,,
10855,Empty,1279010520246480276	,Invoice,SUD0128,524.36,,False,,
10856,PriceError,1279014591493278233	,Invoice,SUD0127,305.0,,False,305.0,Counted Price
10857,Empty,1279014624735345836	,Invoice,SUD0128,666.88,,False,,
10858,Empty,1279021428469720035	,Invoice,SUD0128,0.0,,False,,
10859,PriceError,1279022510682362744	,Invoice,SUD0127,304.18,,False,304.18,Counted Price
10860,Empty,1279024886631163333	,Invoice,SUD0128,667.83,,False,,
10861,PriceError,1279063011395668762	,Invoice,SUD0127,734.97,,False,734.97,Counted Price
10862,Empty,1279078707264427779	,Invoice,SUD0128,495.99,,False,,
10863,Empty,1279088317067687366	,Invoice,SUD0128,438.5,,False,,
10864,Empty,1279104050250359843	,Invoice,SUD0128,1113.83,,False,,
10865,PriceError,1279108297308721478	,Invoice,SUD0127,454.03,,False,454.03,Counted Price
10866,PriceError,1279116254045545141	,Invoice,SUD0127,422.55,,False,412.55,Counted Price
10867,Empty,1279132309315612677	,Invoice,SUD0128,414.82,,False,,
10868,Empty,1279137204224401914	,Invoice,SUD0128,497.94,,False,,
10869,Empty,1279167050859000355	,Invoice,SUD0128,228.5,,False,,
10870,Empty,1279167876044157149	,Invoice,SUD0128,409.98,,False,,
10871,Empty,1279168669912852725	,Invoice,SUD0128,627.95,,False,,
10872,PriceError,1279173206612663556	,Invoice,SUD0127,591.9,,False,591.9,Counted Price
10873,Empty,1279183719544132870	,Invoice,SUD0128,533.63,,False,,
10874,PriceError,1279248771067781226	,Invoice,SUD0127,592.49,,False,592.49,Counted Price
10875,PriceError,1279273537039811932	,Invoice,SUD0127,322.73,,False,322.73,Counted Price
10876,PriceError,1279295390368889929	,Invoice,SUD0127,675.57,,False,675.57,Counted Price
10877,Empty,1279310689268907165	,Invoice,SUD0128,307.99,,False,,
10878,Empty,1279366128893620916	,Invoice,SUD0128,688.5,,False,,
10879,PriceError,1279384023215935966	,Invoice,SUD0127,1340.0,,False,1340.0,Counted Price
10880,Empty,1279398493991285552	,Invoice,SUD0128,1191.56,,False,,
10881,PriceError,1279406484884768744	,Invoice,SUD0127,581.03,,False,581.03,Counted Price
10882,Empty,1279411959579650382	,Invoice,SUD0128,525.0,,False,,
10883,PriceError,1279432368684488945	,Invoice,SUD0127,245.5,,False,223.93,Counted Price
10884,PriceError,1279443062174562360	,Invoice,SUD0127,768.35,,False,768.35,Counted Price
10885,PriceError,1279447166211753034	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
10886,PriceError,1279452026355329634	,Invoice,SUD0127,405.0,,False,395.0,Counted Price
10887,Empty,1279468262370513125	,Invoice,SUD0128,505.02,,False,,
10888,Empty,1279470349327724733	,Invoice,SUD0128,358.18,,False,,
10889,PriceError,1279470494997040478	,Invoice,SUD0127,768.82,,False,768.82,Counted Price
10890,Empty,1279476037930483368	,Invoice,SUD0128,799.0,,False,,
10891,Empty,1279485830671033055	,Invoice,SUD0128,488.56,,False,,
10892,PriceError,1279512110305000953	,Invoice,SUD0127,292.33,,False,292.33,Counted Price
10893,Empty,1279518805885658820	,Invoice,SUD0128,369.3,,False,,
10894,Empty,1279556606387887874	,Invoice,SUD0128,0.0,,False,,
10895,Empty,1279560097497192532	,Invoice,SUD0128,523.95,,False,,
10896,PriceError,1279612155406577560	,Invoice,SUD0127,315.3,,False,315.3,Counted Price
10897,PriceError,1279627922469111050	,Invoice,SUD0127,554.22,,False,554.22,Counted Price
10898,Empty,1279634868504556157	,Invoice,SUD0128,0.0,,False,,
10899,Empty,1279645815181457865	,Invoice,SUD0128,480.3,,False,,
10900,PriceError,1279646463496034862	,Invoice,SUD0127,464.9,,False,464.9,Counted Price
10901,Empty,1279676666642168671	,Invoice,SUD0128,0.0,,False,,
10902,Empty,1279682172072461064	,Invoice,SUD0128,665.88,,False,,
10903,PriceError,1279704206476339442	,Invoice,SUD0127,763.85,,False,763.85,Counted Price
10904,PriceError,1279748703493068571	,Invoice,SUD0127,444.38,,False,434.38,Counted Price
10905,Empty,1279756226794865186	,Invoice,SUD0128,480.3,,False,,
10906,Empty,1279757451675977936	,Invoice,SUD0128,344.42,,False,,
10907,Empty,1279766055021351481	,Invoice,SUD0128,653.19,,False,,
10908,Empty,1279769691555757350	,Invoice,SUD0128,1217.39,,False,,
10909,Empty,1279781571138475377	,Invoice,SUD0128,480.3,,False,,
10910,Empty,1279788696127309851	,Invoice,SUD0128,732.81,,False,,
10911,Empty,1279794134396194140	,Invoice,SUD0128,784.93,,False,,
10912,Empty,1279829161413937433	,Invoice,SUD0128,0.0,,False,,
10913,Empty,1279857493623416413	,Invoice,SUD0128,350.28,,False,,
10914,Empty,1279864584051777884	,Invoice,SUD0128,1205.9,,False,,
10915,Empty,1279875531810519642	,Invoice,SUD0128,454.09,,False,,
10916,Empty,1279886328629432451	,Invoice,SUD0128,837.37,,False,,
10917,PriceError,1279904726569708445	,Invoice,SUD0127,559.3,,False,559.3,Counted Price
10918,PriceError,1279912573063867727	,Invoice,SUD0127,577.4,,False,577.4,Counted Price
10919,Empty,1279917216287738730	,Invoice,SUD0128,1156.43,,False,,
10920,Empty,1279928773949037185	,Invoice,SUD0128,648.59,,False,,
10921,Empty,1279972478409986577	,Invoice,SUD0128,454.21,,False,,
10922,Empty,1279981262618171867	,Invoice,SUD0128,1339.66,,False,,
10923,PriceError,1280008335594393822	,Invoice,SUD0127,1332.4,,False,1332.4,Counted Price
10924,Empty,1280029430700223942	,Invoice,SUD0128,840.18,,False,,
10925,Empty,1280061111391194414	,Invoice,SUD0128,667.15,,False,,
10926,Empty,1280062656023287643	,Invoice,SUD0128,1298.03,,False,,
10927,Empty,1280096857765250786	,Invoice,SUD0128,899.37,,False,,
10928,PriceError,1280101248270983419	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
10929,Empty,1280137178667401914	,Invoice,SUD0128,662.42,,False,,
10930,Empty,1280141533424122576	,Invoice,SUD0128,0.0,,False,,
10931,Empty,1280162991761047934	,Invoice,SUD0128,779.51,,False,,
10932,Empty,1280180701696730666	,Invoice,SUD0128,551.39,,False,,
10933,PriceError,1280230203691339061	,Invoice,SUD0127,335.77,,False,335.77,Counted Price
10934,Empty,1280240246187950229	,Invoice,SUD0128,0.0,,False,,
10935,PriceError,1280244746496063682	,Invoice,SUD0127,314.3,,False,314.3,Counted Price
10936,Empty,1280272860669698234	,Invoice,SUD0128,681.51,,False,,
10937,Empty,1280317863575026546	,Invoice,SUD0128,193.03,,False,,
10938,Empty,1280332728491914252	,Invoice,SUD0128,614.44,,False,,
10939,Empty,1280355697940147038	,Invoice,SUD0128,668.89,,False,,
10940,Empty,1280359082388730666	,Invoice,SUD0128,129.23,,False,,
10941,PriceError,1280370924339994345	,Invoice,SUD0127,343.82,,False,343.82,Counted Price
10942,PriceError,1280398717284804335	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
10943,Empty,1280411355838178720	,Invoice,SUD0128,452.27,,False,,
10944,PriceError,1280413694186481051	,Invoice,SUD0127,264.28,,False,241.08,Counted Price
10945,PriceError,1280423018458856047	,Invoice,SUD0127,535.42,,False,525.42,Counted Price
10946,PriceError,1280441738018828546	,Invoice,SUD0127,345.0,,False,345.0,Counted Price
10947,PriceError,1280451744857976424	,Invoice,SUD0127,1139.88,,False,1089.88,Counted Price
10948,Empty,1280461466609683341	,Invoice,SUD0128,470.0,,False,,
10949,PriceError,1280461501474740054	,Invoice,SUD0127,742.33,,False,742.33,Counted Price
10950,PriceError,1280466721329748782	,Invoice,SUD0127,439.0,,False,439.0,Counted Price
10951,PriceError,1280477448152135354	,Invoice,SUD0127,445.0,,False,445.0,Counted Price
10952,Empty,1280478243868494049	,Invoice,SUD0128,0.0,,False,,
10953,PriceError,1280494731598558556	,Invoice,SUD0127,629.99,,False,629.99,Counted Price
10954,Empty,1280498619202402617	,Invoice,SUD0128,452.08,,False,,
10955,Empty,1280528030665808938	,Invoice,SUD0128,501.98,,False,,
10956,Empty,1280543726463193459	,Invoice,SUD0128,514.66,,False,,
10957,PriceError,1280546643382103919	,Invoice,SUD0127,819.6,,False,819.6,Counted Price
10958,Empty,1280556722668362313	,Invoice,SUD0128,540.66,,False,,
10959,Empty,1280564460509028485	,Invoice,SUD0128,1030.48,,False,,
10960,Empty,1280615508994720669	,Invoice,SUD0128,669.5,,False,,
10961,PriceError,1280620728754565567	,Invoice,SUD0127,674.92,,False,674.92,Counted Price
10962,Empty,1280621199626683341	,Invoice,SUD0128,331.33,,False,,
10963,Empty,1280642040245370682	,Invoice,SUD0128,480.3,,False,,
10964,Empty,1280689921280244440	,Invoice,SUD0128,1250.0,,False,,
10965,Empty,1280697444870377123	,Invoice,SUD0128,649.43,,False,,
10966,PriceError,1280707527720235615	,Invoice,SUD0127,664.73,,False,664.73,Counted Price
10967,Empty,1280739132018734758	,Invoice,SUD0128,433.3,,False,,
10968,PriceError,1280754109510678468	,Invoice,SUD0127,528.67,,False,528.67,Counted Price
10969,Empty,1280759691581157149	,Invoice,SUD0128,425.0,,False,,
10970,Empty,1280777367003389724	,Invoice,SUD0128,0.0,,False,,
10971,Empty,1280793746808485450	,Invoice,SUD0128,669.5,,False,,
10972,PriceError,1280826002473760218	,Invoice,SUD0127,679.0,,False,679.0,Counted Price
10973,Empty,1280826937161204532	,Invoice,SUD0128,0.0,,False,,
10974,Empty,1280827549340204532	,Invoice,SUD0128,0.0,,False,,
10975,PriceError,1280842454118733713	,Invoice,SUD0127,484.27,,False,484.27,Counted Price
10976,PriceError,1280890476843992955	,Invoice,SUD0127,768.94,,False,768.94,Counted Price
10977,Empty,1280912689746884444	,Invoice,SUD0128,500.77,,False,,
10978,Empty,1280919097322900186	,Invoice,SUD0128,515.56,,False,,
10979,PriceError,1280986671598760218	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
10980,Empty,1280993943526554486	,Invoice,SUD0128,0.0,,False,,
10981,Empty,1281023784679877456	,Invoice,SUD0128,624.4,,False,,
10982,Empty,1281034514797887874	,Invoice,SUD0128,1091.7,,False,,
10983,Empty,1281059245847268158	,Invoice,SUD0128,0.0,,False,,
10984,Empty,1281082467000004138	,Invoice,SUD0128,0.0,,False,,
10985,Empty,1281122749093679459	,Invoice,SUD0128,0.0,,False,,
10986,PriceError,1281126531377725917	,Invoice,SUD0127,581.15,,False,581.15,Counted Price
10987,PriceError,1281126996125345574	,Invoice,SUD0127,602.93,,False,602.93,Counted Price
10988,Empty,1281128943931204532	,Invoice,SUD0128,1306.06,,False,,
10989,PriceError,1281131858279842344	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
10990,Empty,1281143342733242632	,Invoice,SUD0128,0.0,,False,,
10991,Empty,1281151010541405224	,Invoice,SUD0128,416.13,,False,,
10992,Empty,1281153026518242632	,Invoice,SUD0128,0.0,,False,,
10993,PriceError,1281186901341489960	,Invoice,SUD0127,394.84,,False,394.84,Counted Price
10994,PriceError,1281191653220622223	,Invoice,SUD0127,764.08,,False,764.08,Counted Price
10995,Empty,1281195505051883934	,Invoice,SUD0128,612.53,,False,,
10996,PriceError,1281202056368671515	,Invoice,SUD0127,265.67,,False,255.67,Counted Price
10997,Empty,1281252997402113358	,Invoice,SUD0128,153.57,,False,,
10998,PriceError,1281316645578753456	,Invoice,SUD0127,608.3,,False,608.3,Counted Price
10999,Empty,1281326797066170857	,Invoice,SUD0128,386.3,,False,,
11000,Empty,1281330578123357420	,Invoice,SUD0128,459.16,,False,,
11001,PriceError,1281334286561879679	,Invoice,SUD0127,2150.0,,False,2150.0,Counted Price
11002,PriceError,1281350485668766040	,Invoice,SUD0127,754.02,,False,754.02,Counted Price
11003,Empty,1281356822888470177	,Invoice,SUD0128,317.33,,False,,
11004,PriceError,1281369242544082962	,Invoice,SUD0127,491.46,,False,481.46,Counted Price
11005,PriceError,1281385189956833735	,Invoice,SUD0127,634.93,,False,624.93,Counted Price
11006,Empty,1281395270464933124	,Invoice,SUD0128,661.27,,False,,
11007,Empty,1281431738566049653	,Invoice,SUD0128,665.76,,False,,
11008,Empty,1281442575877669963	,Invoice,SUD0128,119.91,,False,,
11009,Empty,1281445382285153758	,Invoice,SUD0128,480.3,,False,,
11010,PriceError,1281471444398972972	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
11011,Empty,1281483648340326475	,Invoice,SUD0128,422.78,,False,,
11012,Empty,1281489301376720669	,Invoice,SUD0128,1059.0,,False,,
11013,Empty,1281491786982594255	,Invoice,SUD0128,0.0,,False,,
11014,PriceError,1281498159827444416	,Invoice,SUD0127,656.83,,False,656.83,Counted Price
11015,Empty,1281509571487846642	,Invoice,SUD0128,519.15,,False,,
11016,Empty,1281512559821209953	,Invoice,SUD0128,602.3,,False,,
11017,Empty,1281531351831357420	,Invoice,SUD0128,948.99,,False,,
11018,Empty,1281537145931601120	,Invoice,SUD0128,467.28,,False,,
11019,PriceError,1281538657500642854	,Invoice,SUD0127,508.3,,False,498.3,Counted Price
11020,Empty,1281578943204439738	,Invoice,SUD0128,199.0,,False,,
11021,Empty,1281584955550768863	,Invoice,SUD0128,659.89,,False,,
11022,Empty,1281586215753166781	,Invoice,SUD0128,311.54,,False,,
11023,PriceError,1281588481692401930	,Invoice,SUD0127,443.67,,False,443.67,Counted Price
11024,PriceError,1281593449478424550	,Invoice,SUD0127,636.03,,False,616.03,Counted Price
11025,Empty,1281629846199893278	,Invoice,SUD0128,604.16,,False,,
11026,PriceError,1281647847957135354	,Invoice,SUD0127,665.0,,False,665.0,Counted Price
11027,Empty,1281670923086496684	,Invoice,SUD0128,347.33,,False,,
11028,Empty,1281676287407814424	,Invoice,SUD0128,480.3,,False,,
11029,Empty,1281695004162440554	,Invoice,SUD0128,301.91,,False,,
11030,Empty,1281701523052824124	,Invoice,SUD0128,646.55,,False,,
11031,PriceError,1281732516931295775	,Invoice,SUD0127,569.0,,False,544.0,Counted Price
11032,PriceError,1281749113510190417	,Invoice,SUD0127,554.41,,False,534.41,Counted Price
11033,PriceError,1281751272020507029	,Invoice,SUD0127,698.23,,False,698.23,Counted Price
11034,Empty,1281757827485214538	,Invoice,SUD0128,0.0,,False,,
11035,Empty,1281787740679940179	,Invoice,SUD0128,299.0,,False,,
11036,Empty,1281813951787370682	,Invoice,SUD0128,623.29,,False,,
11037,PriceError,1281829285335183027	,Invoice,SUD0127,527.29,,False,507.29,Counted Price
11038,Empty,1281857006909865928	,Invoice,SUD0128,557.68,,False,,
11039,Empty,1281957481697552239	,Invoice,SUD0128,404.44,,False,,
11040,Empty,1281961116197887874	,Invoice,SUD0128,325.49,,False,,
11041,Empty,1281992364996736983	,Invoice,SUD0128,278.43,,False,,
11042,Empty,1282003526412091477	,Invoice,SUD0128,418.19,,False,,
11043,PriceError,1282049714190921827	,Invoice,SUD0127,533.42,,False,533.42,Counted Price
11044,Empty,1282059180653942028	,Invoice,SUD0128,369.11,,False,,
11045,PriceError,1282095216433092854	,Invoice,SUD0127,454.84,,False,454.84,Counted Price
11046,Empty,1282106160277583774	,Invoice,SUD0128,415.12,,False,,
11047,PriceError,1282114800486515253	,Invoice,SUD0127,529.0,,False,529.0,Counted Price
11048,Empty,1282127868906088757	,Invoice,SUD0128,353.15,,False,,
11049,Empty,1282144178588881562	,Invoice,SUD0128,433.3,,False,,
11050,PriceError,1282150515539937278	,Invoice,SUD0127,658.59,,False,658.59,Counted Price
11051,Empty,1282166174478379159	,Invoice,SUD0128,468.27,,False,,
11052,Empty,1282172869142371527	,Invoice,SUD0128,689.29,,False,,
11053,Empty,1282197674602099758	,Invoice,SUD0128,310.91,,False,,
11054,PriceError,1282219381154086863	,Invoice,SUD0127,577.0,,False,577.0,Counted Price
11055,Empty,1282255956310734442	,Invoice,SUD0128,374.62,,False,,
11056,Empty,1282263804266144546	,Invoice,SUD0128,433.3,,False,,
11057,PriceError,1282277125245714042	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
11058,Empty,1282305279301487135	,Invoice,SUD0128,460.11,,False,,
11059,Empty,1282319535228881562	,Invoice,SUD0128,663.43,,False,,
11060,Empty,1282350385854782113	,Invoice,SUD0128,899.0,,False,,
11061,PriceError,1282350817445971387	,Invoice,SUD0127,799.0,,False,799.0,Counted Price
11062,Empty,1282361112093670082	,Invoice,SUD0128,715.48,,False,,
11063,Empty,1282387251414539828	,Invoice,SUD0128,340.03,,False,,
11064,Empty,1282403449647388144	,Invoice,SUD0128,667.57,,False,,
11065,PriceError,1282418319157489865	,Invoice,SUD0127,938.79,,False,938.79,Counted Price
11066,PriceError,1282428325449434074	,Invoice,SUD0127,483.79,,False,483.79,Counted Price
11067,Empty,1282436641307545920	,Invoice,SUD0128,355.0,,False,,
11068,PriceError,1282469761792162752	,Invoice,SUD0127,618.03,,False,608.03,Counted Price
11069,PriceError,1282499749850350372	,Invoice,SUD0127,628.91,,False,628.91,Counted Price
11070,Empty,1282529484933033032	,Invoice,SUD0128,465.25,,False,,
11071,Empty,1282538232736095422	,Invoice,SUD0128,323.47,,False,,
11072,Empty,1282583196442639476	,Invoice,SUD0128,431.88,,False,,
11073,Empty,1282593819539165312	,Invoice,SUD0128,426.09,,False,,
11074,Empty,1282613078074787366	,Invoice,SUD0128,612.53,,False,,
11075,Empty,1282668159830478725	,Invoice,SUD0128,0.0,,False,,
11076,Empty,1282680183239044754	,Invoice,SUD0128,0.0,,False,,
11077,Empty,1282695914127243016	,Invoice,SUD0128,466.64,,False,,
11078,PriceError,1282699441188306426	,Invoice,SUD0127,315.13,,False,305.13,Counted Price
11079,Empty,1282720646352665750	,Invoice,SUD0128,458.64,,False,,
11080,PriceError,1282723273198540332	,Invoice,SUD0127,515.0,,False,495.0,Counted Price
11081,Empty,1282731084717595285	,Invoice,SUD0128,503.91,,False,,
11082,Empty,1282735260390189172	,Invoice,SUD0128,510.22,,False,,
11083,PriceError,1282736953688613967	,Invoice,SUD0127,504.85,,False,504.85,Counted Price
11084,PriceError,1282750021274832674	,Invoice,SUD0127,473.3,,False,473.3,Counted Price
11085,Empty,1282755852242709471	,Invoice,SUD0128,674.33,,False,,
11086,Empty,1282781988474224817	,Invoice,SUD0128,627.45,,False,,
11087,PriceError,1282797073516432978	,Invoice,SUD0127,597.81,,False,577.81,Counted Price
11088,Empty,1282803950573948547	,Invoice,SUD0128,308.43,,False,,
11089,Empty,1282859246899340535	,Invoice,SUD0128,345.07,,False,,
11090,Empty,1282878181764262774	,Invoice,SUD0128,632.88,,False,,
11091,Empty,1282882392345183842	,Invoice,SUD0128,525.0,,False,,
11092,Empty,1282892403757027226	,Invoice,SUD0128,512.53,,False,,
11093,Empty,1282899925334750866	,Invoice,SUD0128,645.63,,False,,
11094,Empty,1282903671937396534	,Invoice,SUD0128,0.0,,False,,
11095,Empty,1282909213054171916	,Invoice,SUD0128,480.3,,False,,
11096,Empty,1282912344464338847	,Invoice,SUD0128,0.0,,False,,
11097,Empty,1282951946924619524	,Invoice,SUD0128,465.02,,False,,
11098,Empty,1283006665927177868	,Invoice,SUD0128,668.27,,False,,
11099,Empty,1283012534442089126	,Invoice,SUD0128,606.83,,False,,
11100,PriceError,1283025060871841571	,Invoice,SUD0127,564.82,,False,564.82,Counted Price
11101,Empty,1283032620835952671	,Invoice,SUD0128,599.96,,False,,
11102,PriceError,1283036797889966132	,Invoice,SUD0127,439.15,,False,429.15,Counted Price
11103,Empty,1283040361471355428	,Invoice,SUD0128,0.0,,False,,
11104,PriceError,1283047778133546584	,Invoice,SUD0127,556.83,,False,536.83,Counted Price
11105,Empty,1283072437126174483	,Invoice,SUD0128,480.3,,False,,
11106,PriceError,1283083165273092034	,Invoice,SUD0127,955.0,,False,955.0,Counted Price
11107,Empty,1283109987521898578	,Invoice,SUD0128,514.44,,False,,
11108,Empty,1283121255920755769	,Invoice,SUD0128,513.78,,False,,
11109,Empty,1283140875831619524	,Invoice,SUD0128,0.0,,False,,
11110,PriceError,1283154733193981533	,Invoice,SUD0127,639.0,,False,639.0,Counted Price
11111,Empty,1283158694510345074	,Invoice,SUD0128,569.33,,False,,
11112,Empty,1283168918810728218	,Invoice,SUD0128,319.37,,False,,
11113,Empty,1283185837801844533	,Invoice,SUD0128,658.75,,False,,
11114,Empty,1283194154775920816	,Invoice,SUD0128,525.0,,False,,
11115,Empty,1283195377159043880	,Invoice,SUD0128,1003.53,,False,,
11116,Empty,1283204487290913746	,Invoice,SUD0128,303.5,,False,,
11117,Empty,1283212512621217025	,Invoice,SUD0128,350.47,,False,,
11118,PriceError,1283216364367497067	,Invoice,SUD0127,266.76,,False,266.76,Counted Price
11119,Empty,1283251573892271740	,Invoice,SUD0128,512.53,,False,,
11120,Empty,1283259024911543460	,Invoice,SUD0128,0.0,,False,,
11121,Empty,1283287466630865083	,Invoice,SUD0128,452.67,,False,,
11122,Empty,1283302694596619560	,Invoice,SUD0128,669.04,,False,,
11123,Empty,1283360940690389724	,Invoice,SUD0128,405.0,,False,,
11124,PriceError,1283371308609527143	,Invoice,SUD0127,767.3,,False,767.3,Counted Price
11125,Empty,1283374191652583568	,Invoice,SUD0128,463.79,,False,,
11126,PriceError,1283386825118700955	,Invoice,SUD0127,579.0,,False,579.0,Counted Price
11127,PriceError,1283403636275707073	,Invoice,SUD0127,0.0,,False,0.0,Counted Price
11128,PriceError,1283420954727906343	,Invoice,SUD0127,388.92,,False,388.92,Counted Price
11129,Empty,1283446263885486738	,Invoice,SUD0128,386.3,,False,,
11130,Empty,1283458752427087576	,Invoice,SUD0128,386.3,,False,,
11131,Empty,1283593248614171871	,Invoice,SUD0128,433.3,,False,,
11132,Empty,1283608944470079972	,Invoice,SUD0128,612.53,,False,,
11133,Empty,1283611971603825055	,Invoice,SUD0128,193.03,,False,,
11134,Empty,1283633427466014847	,Invoice,SUD0128,669.08,,False,,
11135,Empty,1283657367618425038	,Invoice,SUD0128,0.0,,False,,
11136,Empty,1283671766436396982	,Invoice,SUD0128,623.23,,False,,
11137,Empty,1283685912134022813	,Invoice,SUD0128,558.99,,False,,
11138,Empty,1283692249745018344	,Invoice,SUD0128,566.03,,False,,
11139,Empty,1283716260540287249	,Invoice,SUD0128,474.93,,False,,
11140,Empty,1283726306061516878	,Invoice,SUD0128,272.28,,False,,
11141,PriceError,1283727026083707130	,Invoice,SUD0127,567.77,,False,567.77,Counted Price
11142,Empty,1283733685977033067	,Invoice,SUD0128,190.43,,False,,
11143,Empty,1283736168156499519	,Invoice,SUD0128,354.9,,False,,
11144,Empty,1283746611165463365	,Invoice,SUD0128,663.85,,False,,
11145,Empty,1283757085125486356	,Invoice,SUD0128,612.53,,False,,
